y,x,t,y_image,x_image,retrieval_local_zenith_angle,quantitative_local_zenith_angle,retrieval_solar_zenith_angle,day_solar_zenith_angle,night_solar_zenith_angle,sst_c,time
-0.046928007,0.11524801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.129196,2020-07-28T00:30:05.934142976
-0.046928007,0.11636801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.827192,2020-07-28T00:30:05.934142976
-0.046928007,0.11748801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.773588,2020-07-28T00:30:05.934142976
-0.046928007,0.11860801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.853104,2020-07-28T00:30:05.934142976
-0.046928007,0.11972801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.78477,2020-07-28T00:30:05.934142976
-0.046928007,0.120848015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.636074,2020-07-28T00:30:05.934142976
-0.046928007,0.12196799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.645824,2020-07-28T00:30:05.934142976
-0.046928007,0.12308802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.502193,2020-07-28T00:30:05.934142976
-0.046928007,0.12420802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.348427,2020-07-28T00:30:05.934142976
-0.046928007,0.12532799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.138376,2020-07-28T00:30:05.934142976
-0.046928007,0.126448,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.998749,2020-07-28T00:30:05.934142976
-0.046928007,0.127568,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.840746,2020-07-28T00:30:05.934142976
-0.046928007,0.12868801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.892412,2020-07-28T00:30:05.934142976
-0.046928007,0.12980802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.525272,2020-07-28T00:30:05.934142976
-0.046928007,0.13092801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.461845,2020-07-28T00:30:05.934142976
-0.046928007,0.13204801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.113102,2020-07-28T00:30:05.934142976
-0.04804801,-0.131152,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.664465,2020-07-28T00:30:05.934142976
-0.04804801,-0.13003199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.322247,2020-07-28T00:30:05.934142976
-0.04804801,-0.128912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.348782,2020-07-28T00:30:05.934142976
-0.04804801,-0.127792,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.781952,2020-07-28T00:30:05.934142976
-0.04804801,-0.125552,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.936296,2020-07-28T00:30:05.934142976
-0.04804801,-0.12443199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.869373,2020-07-28T00:30:05.934142976
-0.04804801,-0.12331198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.957754,2020-07-28T00:30:05.934142976
-0.04804801,-0.122192,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.261896,2020-07-28T00:30:05.934142976
-0.04804801,-0.12107198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.113813,2020-07-28T00:30:05.934142976
-0.04804801,-0.119952,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.116713,2020-07-28T00:30:05.934142976
-0.04804801,-0.11883199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.885298,2020-07-28T00:30:05.934142976
-0.04804801,-0.117711976,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.699196,2020-07-28T00:30:05.934142976
-0.04804801,-0.116592005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.97038,2020-07-28T00:30:05.934142976
-0.04804801,-0.115472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.965986,2020-07-28T00:30:05.934142976
-0.04804801,-0.11435201,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.994017,2020-07-28T00:30:05.934142976
-0.04804801,-0.113231994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.88597,2020-07-28T00:30:05.934142976
-0.04804801,-0.112111986,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.706816,2020-07-28T00:30:05.934142976
-0.04804801,-0.110992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.7305,2020-07-28T00:30:05.934142976
-0.04804801,-0.109872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.321201,2020-07-28T00:30:05.934142976
-0.04804801,-0.108752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.320326,2020-07-28T00:30:05.934142976
-0.04804801,-0.107631996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.254028,2020-07-28T00:30:05.934142976
-0.04804801,-0.10651199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.249598,2020-07-28T00:30:05.934142976
-0.04804801,-0.105392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.117052,2020-07-28T00:30:05.934142976
-0.04804801,-0.10427199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.109331,2020-07-28T00:30:05.934142976
-0.04804801,-0.10315199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.18904,2020-07-28T00:30:05.934142976
-0.04804801,-0.10203198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.929201,2020-07-28T00:30:05.934142976
-0.04804801,-0.100912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.986603,2020-07-28T00:30:05.934142976
-0.04804801,-0.099791996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.976574,2020-07-28T00:30:05.934142976
-0.04804801,-0.098671995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.986437,2020-07-28T00:30:05.934142976
-0.04804801,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.657991,2020-07-28T00:30:05.934142976
-0.04804801,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.722502,2020-07-28T00:30:05.934142976
-0.04804801,-0.095312,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.57769,2020-07-28T00:30:05.934142976
-0.04804801,-0.09419199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.518143,2020-07-28T00:30:05.934142976
-0.04804801,-0.093072,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.284016,2020-07-28T00:30:05.934142976
-0.04804801,-0.09195199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.666048,2020-07-28T00:30:05.934142976
-0.04804801,-0.09083199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.565598,2020-07-28T00:30:05.934142976
-0.04804801,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.41727,2020-07-28T00:30:05.934142976
-0.04804801,-0.08859199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.668238,2020-07-28T00:30:05.934142976
-0.04804801,-0.087472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.467405,2020-07-28T00:30:05.934142976
-0.04804801,-0.086352,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.386112,2020-07-28T00:30:05.934142976
-0.04804801,-0.085232,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.303091,2020-07-28T00:30:05.934142976
-0.04804801,-0.084111996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.243214,2020-07-28T00:30:05.934142976
-0.04804801,-0.082991995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.718536,2020-07-28T00:30:05.934142976
-0.04804801,-0.081872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.597736,2020-07-28T00:30:05.934142976
-0.04804801,-0.080752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.533491,2020-07-28T00:30:05.934142976
-0.04804801,-0.079632,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.53905,2020-07-28T00:30:05.934142976
-0.04804801,-0.078512,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.204494,2020-07-28T00:30:05.934142976
-0.04804801,-0.077392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.36393,2020-07-28T00:30:05.934142976
-0.04804801,-0.076271996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.484669,2020-07-28T00:30:05.934142976
-0.04804801,-0.075151995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.59604,2020-07-28T00:30:05.934142976
-0.04804801,-0.074031994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.658466,2020-07-28T00:30:05.934142976
-0.04804801,-0.07291199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.755821,2020-07-28T00:30:05.934142976
-0.04804801,-0.07179199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.492847,2020-07-28T00:30:05.934142976
-0.04804801,-0.07067199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.379976,2020-07-28T00:30:05.934142976
-0.04804801,-0.06955199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.078957,2020-07-28T00:30:05.934142976
-0.04804801,-0.06843199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.981018,2020-07-28T00:30:05.934142976
-0.04804801,-0.067311995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.002821,2020-07-28T00:30:05.934142976
-0.04804801,-0.06619199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.712593,2020-07-28T00:30:05.934142976
-0.04804801,-0.06507199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.705069,2020-07-28T00:30:05.934142976
-0.04804801,-0.06395199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.526419,2020-07-28T00:30:05.934142976
-0.04804801,-0.062832,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.587807,2020-07-28T00:30:05.934142976
-0.04804801,-0.06171199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.503448,2020-07-28T00:30:05.934142976
-0.04804801,-0.060591996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.755333,2020-07-28T00:30:05.934142976
-0.04804801,-0.00011199266,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,15.976839,2020-07-28T00:30:05.934142976
-0.04804801,0.001008007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,15.474552,2020-07-28T00:30:05.934142976
-0.04804801,0.0021280074,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,13.901321,2020-07-28T00:30:05.934142976
-0.04804801,0.015568006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,13.147043,2020-07-28T00:30:05.934142976
-0.04804801,0.016688008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,13.103782,2020-07-28T00:30:05.934142976
-0.04804801,0.017808009,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,13.139329,2020-07-28T00:30:05.934142976
-0.04804801,0.031248009,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.806824,2020-07-28T00:30:05.934142976
-0.04804801,0.09620801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.629555,2020-07-28T00:30:05.934142976
-0.04804801,0.097328015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.903776,2020-07-28T00:30:05.934142976
-0.04804801,0.098448016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.985569,2020-07-28T00:30:05.934142976
-0.04804801,0.09956801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.93605,2020-07-28T00:30:05.934142976
-0.04804801,0.100688,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.772926,2020-07-28T00:30:05.934142976
-0.04804801,0.10180801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.943562,2020-07-28T00:30:05.934142976
-0.04804801,0.102928005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.046663,2020-07-28T00:30:05.934142976
-0.04804801,0.104048,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.873903,2020-07-28T00:30:05.934142976
-0.04804801,0.10516801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.583828,2020-07-28T00:30:05.934142976
-0.04804801,0.106288016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.552826,2020-07-28T00:30:05.934142976
-0.04804801,0.107408,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.635237,2020-07-28T00:30:05.934142976
-0.04804801,0.108528,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.760166,2020-07-28T00:30:05.934142976
-0.04804801,0.10964801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.524183,2020-07-28T00:30:05.934142976
-0.04804801,0.110768005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.214705,2020-07-28T00:30:05.934142976
-0.04804801,0.111888014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.109627,2020-07-28T00:30:05.934142976
-0.04804801,0.113008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.398544,2020-07-28T00:30:05.934142976
-0.04804801,0.11412801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.060146,2020-07-28T00:30:05.934142976
-0.04804801,0.11524801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.93755,2020-07-28T00:30:05.934142976
-0.04804801,0.11636801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.825891,2020-07-28T00:30:05.934142976
-0.04804801,0.11748801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.780735,2020-07-28T00:30:05.934142976
-0.04804801,0.11860801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.759993,2020-07-28T00:30:05.934142976
-0.04804801,0.11972801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.461872,2020-07-28T00:30:05.934142976
-0.04804801,0.120848015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.42332,2020-07-28T00:30:05.934142976
-0.04804801,0.12196799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.381523,2020-07-28T00:30:05.934142976
-0.04804801,0.12308802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.424261,2020-07-28T00:30:05.934142976
-0.04804801,0.12420802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.182764,2020-07-28T00:30:05.934142976
-0.04804801,0.12532799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.91259,2020-07-28T00:30:05.934142976
-0.04804801,0.126448,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.024601,2020-07-28T00:30:05.934142976
-0.04804801,0.127568,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.084375,2020-07-28T00:30:05.934142976
-0.04804801,0.12868801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.895,2020-07-28T00:30:05.934142976
-0.04804801,0.12980802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.755148,2020-07-28T00:30:05.934142976
-0.04804801,0.13092801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.376614,2020-07-28T00:30:05.934142976
-0.04916801,-0.13003199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.46466,2020-07-28T00:30:05.934142976
-0.04916801,-0.128912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.105803,2020-07-28T00:30:05.934142976
-0.04916801,-0.127792,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.988968,2020-07-28T00:30:05.934142976
-0.04916801,-0.12331198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.702606,2020-07-28T00:30:05.934142976
-0.04916801,-0.122192,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.749783,2020-07-28T00:30:05.934142976
-0.04916801,-0.12107198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.01387,2020-07-28T00:30:05.934142976
-0.04916801,-0.119952,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.311094,2020-07-28T00:30:05.934142976
-0.04916801,-0.11883199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.032387,2020-07-28T00:30:05.934142976
-0.04916801,-0.117711976,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.78275,2020-07-28T00:30:05.934142976
-0.04916801,-0.116592005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.024061,2020-07-28T00:30:05.934142976
-0.04916801,-0.115472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.786507,2020-07-28T00:30:05.934142976
-0.04916801,-0.11435201,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.710903,2020-07-28T00:30:05.934142976
-0.04916801,-0.113231994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.698751,2020-07-28T00:30:05.934142976
-0.04916801,-0.112111986,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.67913,2020-07-28T00:30:05.934142976
-0.04916801,-0.110992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.504492,2020-07-28T00:30:05.934142976
-0.04916801,-0.109872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.378044,2020-07-28T00:30:05.934142976
-0.04916801,-0.108752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.063543,2020-07-28T00:30:05.934142976
-0.04916801,-0.107631996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.249243,2020-07-28T00:30:05.934142976
-0.04916801,-0.10651199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.343395,2020-07-28T00:30:05.934142976
-0.04916801,-0.105392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.011763,2020-07-28T00:30:05.934142976
-0.04916801,-0.10427199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.007498,2020-07-28T00:30:05.934142976
-0.04916801,-0.10315199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.009645,2020-07-28T00:30:05.934142976
-0.04916801,-0.10203198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.928087,2020-07-28T00:30:05.934142976
-0.04916801,-0.100912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.016172,2020-07-28T00:30:05.934142976
-0.04916801,-0.099791996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.881168,2020-07-28T00:30:05.934142976
-0.04916801,-0.098671995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.959501,2020-07-28T00:30:05.934142976
-0.04916801,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.745964,2020-07-28T00:30:05.934142976
-0.04916801,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.69622,2020-07-28T00:30:05.934142976
-0.04916801,-0.095312,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.705755,2020-07-28T00:30:05.934142976
-0.04916801,-0.09419199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.412588,2020-07-28T00:30:05.934142976
-0.04916801,-0.093072,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.319239,2020-07-28T00:30:05.934142976
-0.04916801,-0.09195199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.211523,2020-07-28T00:30:05.934142976
-0.04916801,-0.09083199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.259956,2020-07-28T00:30:05.934142976
-0.04916801,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.115746,2020-07-28T00:30:05.934142976
-0.04916801,-0.08859199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.185932,2020-07-28T00:30:05.934142976
-0.04916801,-0.087472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.227915,2020-07-28T00:30:05.934142976
-0.04916801,-0.086352,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.161684,2020-07-28T00:30:05.934142976
-0.04916801,-0.085232,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.165949,2020-07-28T00:30:05.934142976
-0.04916801,-0.084111996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.189266,2020-07-28T00:30:05.934142976
-0.04916801,-0.082991995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.084517,2020-07-28T00:30:05.934142976
-0.04916801,-0.081872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.721174,2020-07-28T00:30:05.934142976
-0.04916801,-0.080752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.444471,2020-07-28T00:30:05.934142976
-0.04916801,-0.079632,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.38562,2020-07-28T00:30:05.934142976
-0.04916801,-0.078512,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.338316,2020-07-28T00:30:05.934142976
-0.04916801,-0.077392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.25221,2020-07-28T00:30:05.934142976
-0.04916801,-0.076271996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.231905,2020-07-28T00:30:05.934142976
-0.04916801,-0.075151995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.422522,2020-07-28T00:30:05.934142976
-0.04916801,-0.074031994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.490679,2020-07-28T00:30:05.934142976
-0.04916801,-0.07291199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.558756,2020-07-28T00:30:05.934142976
-0.04916801,-0.07179199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.458746,2020-07-28T00:30:05.934142976
-0.04916801,-0.07067199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.353256,2020-07-28T00:30:05.934142976
-0.04916801,-0.06955199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.248796,2020-07-28T00:30:05.934142976
-0.04916801,-0.06843199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.002388,2020-07-28T00:30:05.934142976
-0.04916801,-0.067311995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.962082,2020-07-28T00:30:05.934142976
-0.04916801,-0.06619199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.60277,2020-07-28T00:30:05.934142976
